player_name,mmr,player_teams,matches,reliable_mmr,stratz_mmr
Ziggy,4571.70176577825,"['Lemon Snow Cones', 'The Mittens']",75,True,6100.0
JanKed,4567.256754655501,['Lemon Snow Cones'],77,True,4600.0
tar,4567.041468624636,['Lemon Snow Cones'],79,True,5200.0
DistantEcho,4565.521927177454,"['Lemon Snow Cones', 'The Mittens']",73,True,4500.0
Kulaid,4551.71458006748,"['Hobbit Hole', 'Prius PickUps', 'Blink Squad']",68,True,4700.0
1335 6th Avenue NY,4481.277058962118,['Pizzadog Academy'],26,True,3400.0
Sailor Godzilla,4473.124501671851,"['Slugpups', 'Asphalt Annihilators', 'Reverse Smurfs', 'Dually Truck Dumpster-Fire', 'Dually Truck Chicken Cartel', 'Ancient Assault Squad', 'Vitamin Beesports', 'Killer Beesports']",51,True,4300.0
驼鹿,4421.562351863166,"['Prius PickUps', 'Vitamin Beesports']",34,True,4300.0
Lams,4333.218795287146,"['LoveLess', 'Good Time Squad', 'Blink Squad']",20,True,4200.0
ChngGaling!,4332.94483513987,['GENSYS '],20,False,3377.777777777778
1k subhuman,4271.435252987565,"['Good Time Squad', 'Blink Squad', 'Pizzadog.JV', 'Force Squad', 'The Bathtub Club', 'Vitamin Beesports']",55,True,3100.0
lost,3987.9098124802704,"['Good Time Squad', 'Blink Squad', 'Force Squad', 'Ancient Assault Squad', 'Vitamin Beesports']",25,True,3400.0
"Don't Bully me, I'll Cum",3496.6555366616194,"['LoveLess', 'Good Time Squad', 'Force Squad']",35,True,3100.0
